4.0276 	WARNING 	unknown type:participant
8.2785 	EXP 	New trial (rep=0, index=22): OrderedDict([(u'stimulus', u'L'), (u'category', u'letter')])
8.2944 	EXP 	text: autoDraw = False
8.2944 	EXP 	text: autoDraw = False
8.2944 	EXP 	interStimInt: autoDraw = True
8.3278 	EXP 	interStimInt: autoDraw = False
8.3278 	EXP 	interStimInt: autoDraw = False
8.3278 	EXP 	text: text = u'L'
8.3278 	EXP 	text: autoDraw = True
8.3639 	EXP 	New trial (rep=0, index=23): OrderedDict([(u'stimulus', 8), (u'category', u'number')])
8.3778 	EXP 	text: autoDraw = False
8.3778 	EXP 	text: autoDraw = False
8.3778 	EXP 	interStimInt: autoDraw = True
8.4112 	EXP 	interStimInt: autoDraw = False
8.4112 	EXP 	interStimInt: autoDraw = False
8.4112 	EXP 	text: text = 8
8.4112 	EXP 	text: autoDraw = True
8.4450 	EXP 	New trial (rep=0, index=24): OrderedDict([(u'stimulus', 2), (u'category', u'number')])
8.4632 	EXP 	text: autoDraw = False
8.4632 	EXP 	text: autoDraw = False
8.4632 	EXP 	interStimInt: autoDraw = True
8.4945 	EXP 	interStimInt: autoDraw = False
8.4945 	EXP 	interStimInt: autoDraw = False
8.4945 	EXP 	text: text = 2
8.4945 	EXP 	text: autoDraw = True
8.5287 	EXP 	New trial (rep=0, index=25): OrderedDict([(u'stimulus', 6), (u'category', u'number')])
8.5445 	EXP 	text: autoDraw = False
8.5445 	EXP 	text: autoDraw = False
8.5445 	EXP 	interStimInt: autoDraw = True
8.5779 	EXP 	interStimInt: autoDraw = False
8.5779 	EXP 	interStimInt: autoDraw = False
8.5779 	EXP 	text: text = 6
8.5779 	EXP 	text: autoDraw = True
8.6115 	EXP 	New trial (rep=0, index=26): OrderedDict([(u'stimulus', None), (u'category', u'blank')])
8.6279 	EXP 	text: autoDraw = False
8.6279 	EXP 	text: autoDraw = False
8.6279 	EXP 	interStimInt: autoDraw = True
8.6631 	EXP 	interStimInt: autoDraw = False
8.6631 	EXP 	interStimInt: autoDraw = False
8.6631 	EXP 	text: text = '6'
8.6631 	EXP 	text: autoDraw = True
8.6952 	EXP 	New trial (rep=0, index=27): OrderedDict([(u'stimulus', u'Y'), (u'category', u'letter')])
8.7111 	EXP 	text: autoDraw = False
8.7111 	EXP 	text: autoDraw = False
8.7111 	EXP 	interStimInt: autoDraw = True
8.7444 	EXP 	interStimInt: autoDraw = False
8.7444 	EXP 	interStimInt: autoDraw = False
8.7444 	EXP 	text: text = u'Y'
8.7444 	EXP 	text: autoDraw = True
8.7785 	EXP 	New trial (rep=0, index=28): OrderedDict([(u'stimulus', u'C'), (u'category', u'letter')])
8.7945 	EXP 	text: autoDraw = False
8.7945 	EXP 	text: autoDraw = False
8.7945 	EXP 	interStimInt: autoDraw = True
8.8278 	EXP 	interStimInt: autoDraw = False
8.8278 	EXP 	interStimInt: autoDraw = False
8.8278 	EXP 	text: text = u'C'
8.8278 	EXP 	text: autoDraw = True
8.8637 	EXP 	New trial (rep=0, index=29): OrderedDict([(u'stimulus', u'S'), (u'category', u'letter')])
8.8778 	EXP 	text: autoDraw = False
8.8778 	EXP 	text: autoDraw = False
8.8778 	EXP 	interStimInt: autoDraw = True
8.9113 	EXP 	interStimInt: autoDraw = False
8.9113 	EXP 	interStimInt: autoDraw = False
8.9113 	EXP 	text: text = u'S'
8.9113 	EXP 	text: autoDraw = True
8.9450 	EXP 	New trial (rep=0, index=30): OrderedDict([(u'stimulus', u'E'), (u'category', u'letter')])
8.9631 	EXP 	text: autoDraw = False
8.9631 	EXP 	text: autoDraw = False
8.9631 	EXP 	interStimInt: autoDraw = True
8.9947 	EXP 	interStimInt: autoDraw = False
8.9947 	EXP 	interStimInt: autoDraw = False
8.9947 	EXP 	text: text = u'E'
8.9947 	EXP 	text: autoDraw = True
9.0286 	EXP 	New trial (rep=0, index=31): OrderedDict([(u'stimulus', u'B'), (u'category', u'letter')])
9.0444 	EXP 	text: autoDraw = False
9.0444 	EXP 	text: autoDraw = False
9.0444 	EXP 	interStimInt: autoDraw = True
9.0778 	EXP 	interStimInt: autoDraw = False
9.0778 	EXP 	interStimInt: autoDraw = False
9.0778 	EXP 	text: text = u'B'
9.0778 	EXP 	text: autoDraw = True
9.1120 	EXP 	New trial (rep=0, index=32): OrderedDict([(u'stimulus', 7), (u'category', u'number')])
9.1280 	EXP 	text: autoDraw = False
9.1280 	EXP 	text: autoDraw = False
9.1280 	EXP 	interStimInt: autoDraw = True
9.1631 	EXP 	interStimInt: autoDraw = False
9.1631 	EXP 	interStimInt: autoDraw = False
9.1631 	EXP 	text: text = 7
9.1631 	EXP 	text: autoDraw = True
9.1952 	EXP 	New trial (rep=0, index=33): OrderedDict([(u'stimulus', u'P'), (u'category', u'letter')])
9.2112 	EXP 	text: autoDraw = False
9.2112 	EXP 	text: autoDraw = False
9.2112 	EXP 	interStimInt: autoDraw = True
9.2446 	EXP 	interStimInt: autoDraw = False
9.2446 	EXP 	interStimInt: autoDraw = False
9.2446 	EXP 	text: text = u'P'
9.2446 	EXP 	text: autoDraw = True
9.2781 	EXP 	New trial (rep=0, index=34): OrderedDict([(u'stimulus', u'probe'), (u'category', u'probe')])
9.2945 	EXP 	text: autoDraw = False
9.2945 	EXP 	text: autoDraw = False
9.2945 	EXP 	interStimInt: autoDraw = True
9.3279 	EXP 	interStimInt: autoDraw = False
9.3279 	EXP 	interStimInt: autoDraw = False
9.3279 	EXP 	text: text = u'probe'
9.3279 	EXP 	text: autoDraw = True
9.3633 	EXP 	New trial (rep=0, index=35): OrderedDict([(u'stimulus', u'U'), (u'category', u'letter')])
9.3779 	EXP 	text: autoDraw = False
9.3779 	EXP 	text: autoDraw = False
9.3779 	EXP 	interStimInt: autoDraw = True
9.4113 	EXP 	interStimInt: autoDraw = False
9.4113 	EXP 	interStimInt: autoDraw = False
9.4113 	EXP 	text: text = u'U'
9.4113 	EXP 	text: autoDraw = True
9.4451 	EXP 	New trial (rep=0, index=36): OrderedDict([(u'stimulus', u'H'), (u'category', u'letter')])
9.4612 	EXP 	text: autoDraw = False
9.4612 	EXP 	text: autoDraw = False
9.4612 	EXP 	interStimInt: autoDraw = True
9.4946 	EXP 	interStimInt: autoDraw = False
9.4946 	EXP 	interStimInt: autoDraw = False
9.4946 	EXP 	text: text = u'H'
9.4946 	EXP 	text: autoDraw = True
9.5286 	EXP 	New trial (rep=1, index=0): OrderedDict([(u'stimulus', u'O'), (u'category', u'letter')])
9.5445 	EXP 	text: autoDraw = False
9.5445 	EXP 	text: autoDraw = False
9.5445 	EXP 	interStimInt: autoDraw = True
9.5797 	EXP 	interStimInt: autoDraw = False
9.5797 	EXP 	interStimInt: autoDraw = False
9.5797 	EXP 	text: text = u'O'
9.5797 	EXP 	text: autoDraw = True
9.6118 	EXP 	New trial (rep=1, index=1): OrderedDict([(u'stimulus', 5), (u'category', u'number')])
9.6280 	EXP 	text: autoDraw = False
9.6280 	EXP 	text: autoDraw = False
9.6280 	EXP 	interStimInt: autoDraw = True
9.6612 	EXP 	interStimInt: autoDraw = False
9.6612 	EXP 	interStimInt: autoDraw = False
9.6612 	EXP 	text: text = 5
9.6612 	EXP 	text: autoDraw = True
9.6951 	EXP 	New trial (rep=1, index=2): OrderedDict([(u'stimulus', u'F'), (u'category', u'letter')])
9.7114 	EXP 	text: autoDraw = False
9.7114 	EXP 	text: autoDraw = False
9.7114 	EXP 	interStimInt: autoDraw = True
9.7445 	EXP 	interStimInt: autoDraw = False
9.7445 	EXP 	interStimInt: autoDraw = False
9.7445 	EXP 	text: text = u'F'
9.7445 	EXP 	text: autoDraw = True
9.7805 	EXP 	New trial (rep=1, index=3): OrderedDict([(u'stimulus', u'I'), (u'category', u'letter')])
9.7948 	EXP 	text: autoDraw = False
9.7948 	EXP 	text: autoDraw = False
9.7948 	EXP 	interStimInt: autoDraw = True
9.8280 	EXP 	interStimInt: autoDraw = False
9.8280 	EXP 	interStimInt: autoDraw = False
9.8280 	EXP 	text: text = u'I'
9.8280 	EXP 	text: autoDraw = True
9.8617 	EXP 	New trial (rep=1, index=4): OrderedDict([(u'stimulus', 8), (u'category', u'number')])
9.8797 	EXP 	text: autoDraw = False
9.8797 	EXP 	text: autoDraw = False
9.8797 	EXP 	interStimInt: autoDraw = True
9.9112 	EXP 	interStimInt: autoDraw = False
9.9112 	EXP 	interStimInt: autoDraw = False
9.9112 	EXP 	text: text = 8
9.9112 	EXP 	text: autoDraw = True
9.9452 	EXP 	New trial (rep=1, index=5): OrderedDict([(u'stimulus', None), (u'category', u'blank')])
9.9612 	EXP 	text: autoDraw = False
9.9612 	EXP 	text: autoDraw = False
9.9612 	EXP 	interStimInt: autoDraw = True
9.9946 	EXP 	interStimInt: autoDraw = False
9.9946 	EXP 	interStimInt: autoDraw = False
9.9946 	EXP 	text: text = '8'
9.9946 	EXP 	text: autoDraw = True
10.0288 	EXP 	New trial (rep=1, index=6): OrderedDict([(u'stimulus', u'B'), (u'category', u'letter')])
10.0446 	EXP 	text: autoDraw = False
10.0446 	EXP 	text: autoDraw = False
10.0446 	EXP 	interStimInt: autoDraw = True
10.0799 	EXP 	interStimInt: autoDraw = False
10.0799 	EXP 	interStimInt: autoDraw = False
10.0799 	EXP 	text: text = u'B'
10.0799 	EXP 	text: autoDraw = True
10.1119 	EXP 	New trial (rep=1, index=7): OrderedDict([(u'stimulus', 6), (u'category', u'number')])
10.1280 	EXP 	text: autoDraw = False
10.1280 	EXP 	text: autoDraw = False
10.1280 	EXP 	interStimInt: autoDraw = True
10.1612 	EXP 	interStimInt: autoDraw = False
10.1612 	EXP 	interStimInt: autoDraw = False
10.1612 	EXP 	text: text = 6
10.1612 	EXP 	text: autoDraw = True
10.1953 	EXP 	New trial (rep=1, index=8): OrderedDict([(u'stimulus', u'Z'), (u'category', u'letter')])
10.2112 	EXP 	text: autoDraw = False
10.2112 	EXP 	text: autoDraw = False
10.2112 	EXP 	interStimInt: autoDraw = True
10.2446 	EXP 	interStimInt: autoDraw = False
10.2446 	EXP 	interStimInt: autoDraw = False
10.2446 	EXP 	text: text = u'Z'
10.2446 	EXP 	text: autoDraw = True
10.2806 	EXP 	New trial (rep=1, index=9): OrderedDict([(u'stimulus', 4), (u'category', u'number')])
10.2947 	EXP 	text: autoDraw = False
10.2947 	EXP 	text: autoDraw = False
10.2947 	EXP 	interStimInt: autoDraw = True
10.3280 	EXP 	interStimInt: autoDraw = False
10.3280 	EXP 	interStimInt: autoDraw = False
10.3280 	EXP 	text: text = 4
10.3280 	EXP 	text: autoDraw = True
10.3619 	EXP 	New trial (rep=1, index=10): OrderedDict([(u'stimulus', u'Y'), (u'category', u'letter')])
10.3796 	EXP 	text: autoDraw = False
10.3796 	EXP 	text: autoDraw = False
10.3796 	EXP 	interStimInt: autoDraw = True
10.4113 	EXP 	interStimInt: autoDraw = False
10.4113 	EXP 	interStimInt: autoDraw = False
10.4113 	EXP 	text: text = u'Y'
10.4113 	EXP 	text: autoDraw = True
10.4453 	EXP 	New trial (rep=1, index=11): OrderedDict([(u'stimulus', u'M'), (u'category', u'letter')])
10.4612 	EXP 	text: autoDraw = False
10.4612 	EXP 	text: autoDraw = False
10.4612 	EXP 	interStimInt: autoDraw = True
10.4947 	EXP 	interStimInt: autoDraw = False
10.4947 	EXP 	interStimInt: autoDraw = False
10.4947 	EXP 	text: text = u'M'
10.4947 	EXP 	text: autoDraw = True
10.5288 	EXP 	New trial (rep=1, index=12): OrderedDict([(u'stimulus', u'L'), (u'category', u'letter')])
10.5445 	EXP 	text: autoDraw = False
10.5445 	EXP 	text: autoDraw = False
10.5445 	EXP 	interStimInt: autoDraw = True
10.5799 	EXP 	interStimInt: autoDraw = False
10.5799 	EXP 	interStimInt: autoDraw = False
10.5799 	EXP 	text: text = u'L'
10.5799 	EXP 	text: autoDraw = True
10.6120 	EXP 	New trial (rep=1, index=13): OrderedDict([(u'stimulus', u'H'), (u'category', u'letter')])
10.6280 	EXP 	text: autoDraw = False
10.6280 	EXP 	text: autoDraw = False
10.6280 	EXP 	interStimInt: autoDraw = True
10.6613 	EXP 	interStimInt: autoDraw = False
10.6613 	EXP 	interStimInt: autoDraw = False
10.6613 	EXP 	text: text = u'H'
10.6613 	EXP 	text: autoDraw = True
10.6953 	EXP 	New trial (rep=1, index=14): OrderedDict([(u'stimulus', u'D'), (u'category', u'letter')])
10.7113 	EXP 	text: autoDraw = False
10.7113 	EXP 	text: autoDraw = False
10.7113 	EXP 	interStimInt: autoDraw = True
10.7446 	EXP 	interStimInt: autoDraw = False
10.7446 	EXP 	interStimInt: autoDraw = False
10.7446 	EXP 	text: text = u'D'
10.7446 	EXP 	text: autoDraw = True
10.7799 	EXP 	New trial (rep=1, index=15): OrderedDict([(u'stimulus', 9), (u'category', u'number')])
10.7948 	EXP 	text: autoDraw = False
10.7948 	EXP 	text: autoDraw = False
10.7948 	EXP 	interStimInt: autoDraw = True
10.8280 	EXP 	interStimInt: autoDraw = False
10.8280 	EXP 	interStimInt: autoDraw = False
10.8280 	EXP 	text: text = 9
10.8280 	EXP 	text: autoDraw = True
10.8619 	EXP 	New trial (rep=1, index=16): OrderedDict([(u'stimulus', 7), (u'category', u'number')])
10.8797 	EXP 	text: autoDraw = False
10.8797 	EXP 	text: autoDraw = False
10.8797 	EXP 	interStimInt: autoDraw = True
10.9113 	EXP 	interStimInt: autoDraw = False
10.9113 	EXP 	interStimInt: autoDraw = False
10.9113 	EXP 	text: text = 7
10.9113 	EXP 	text: autoDraw = True
10.9455 	EXP 	New trial (rep=1, index=17): OrderedDict([(u'stimulus', 3), (u'category', u'number')])
10.9613 	EXP 	text: autoDraw = False
10.9613 	EXP 	text: autoDraw = False
10.9613 	EXP 	interStimInt: autoDraw = True
10.9967 	EXP 	interStimInt: autoDraw = False
10.9967 	EXP 	interStimInt: autoDraw = False
10.9967 	EXP 	text: text = 3
10.9967 	EXP 	text: autoDraw = True
10.9974 	DATA 	Keypress: lctrl
11.0289 	EXP 	New trial (rep=1, index=18): OrderedDict([(u'stimulus', u'V'), (u'category', u'letter')])
11.0447 	EXP 	text: autoDraw = False
11.0447 	EXP 	text: autoDraw = False
11.0447 	EXP 	interStimInt: autoDraw = True
11.0780 	EXP 	interStimInt: autoDraw = False
11.0780 	EXP 	interStimInt: autoDraw = False
11.0780 	EXP 	text: text = u'V'
11.0780 	EXP 	text: autoDraw = True
11.1121 	EXP 	New trial (rep=1, index=19): OrderedDict([(u'stimulus', u'probe'), (u'category', u'probe')])
11.1280 	EXP 	text: autoDraw = False
11.1280 	EXP 	text: autoDraw = False
11.1280 	EXP 	interStimInt: autoDraw = True
11.1613 	EXP 	interStimInt: autoDraw = False
11.1613 	EXP 	interStimInt: autoDraw = False
11.1613 	EXP 	text: text = u'probe'
11.1613 	EXP 	text: autoDraw = True
11.1973 	EXP 	New trial (rep=1, index=20): OrderedDict([(u'stimulus', u'T'), (u'category', u'letter')])
11.2114 	EXP 	text: autoDraw = False
11.2114 	EXP 	text: autoDraw = False
11.2114 	EXP 	interStimInt: autoDraw = True
11.2447 	EXP 	interStimInt: autoDraw = False
11.2447 	EXP 	interStimInt: autoDraw = False
11.2447 	EXP 	text: text = u'T'
11.2447 	EXP 	text: autoDraw = True
11.2785 	EXP 	New trial (rep=1, index=21): OrderedDict([(u'stimulus', u'S'), (u'category', u'letter')])
11.2964 	EXP 	text: autoDraw = False
11.2964 	EXP 	text: autoDraw = False
11.2964 	EXP 	interStimInt: autoDraw = True
11.3275 	EXP 	interStimInt: autoDraw = False
11.3275 	EXP 	interStimInt: autoDraw = False
11.3275 	EXP 	text: text = u'S'
11.3275 	EXP 	text: autoDraw = True
11.3459 	DATA 	Keypress: c
11.3620 	EXP 	New trial (rep=1, index=22): OrderedDict([(u'stimulus', u'N'), (u'category', u'letter')])
11.3779 	EXP 	text: autoDraw = False
11.3779 	EXP 	text: autoDraw = False
11.3779 	EXP 	interStimInt: autoDraw = True
11.4114 	EXP 	interStimInt: autoDraw = False
11.4114 	EXP 	interStimInt: autoDraw = False
11.4114 	EXP 	text: text = u'N'
11.4114 	EXP 	text: autoDraw = True
11.4453 	EXP 	New trial (rep=1, index=23): OrderedDict([(u'stimulus', u'U'), (u'category', u'letter')])
11.4613 	EXP 	text: autoDraw = False
11.4613 	EXP 	text: autoDraw = False
11.4613 	EXP 	interStimInt: autoDraw = True
11.4965 	EXP 	interStimInt: autoDraw = False
11.4965 	EXP 	interStimInt: autoDraw = False
11.4965 	EXP 	text: text = u'U'
11.4965 	EXP 	text: autoDraw = True
11.5289 	EXP 	New trial (rep=1, index=24): OrderedDict([(u'stimulus', u'G'), (u'category', u'letter')])
11.5447 	EXP 	text: autoDraw = False
11.5447 	EXP 	text: autoDraw = False
11.5447 	EXP 	interStimInt: autoDraw = True
11.5780 	EXP 	interStimInt: autoDraw = False
11.5780 	EXP 	interStimInt: autoDraw = False
11.5780 	EXP 	text: text = u'G'
11.5780 	EXP 	text: autoDraw = True
11.6122 	EXP 	New trial (rep=1, index=25): OrderedDict([(u'stimulus', u'R'), (u'category', u'letter')])
11.6281 	EXP 	text: autoDraw = False
11.6281 	EXP 	text: autoDraw = False
11.6281 	EXP 	interStimInt: autoDraw = True
11.6617 	EXP 	interStimInt: autoDraw = False
11.6617 	EXP 	interStimInt: autoDraw = False
11.6617 	EXP 	text: text = u'R'
11.6617 	EXP 	text: autoDraw = True
11.6975 	EXP 	New trial (rep=1, index=26): OrderedDict([(u'stimulus', u'X'), (u'category', u'letter')])
11.7117 	EXP 	text: autoDraw = False
11.7117 	EXP 	text: autoDraw = False
11.7117 	EXP 	interStimInt: autoDraw = True
11.7447 	EXP 	interStimInt: autoDraw = False
